Indicator Name,Cancer Type,Year,Country Name,Region,Gender,Area,Numeric,Lower Confidence Limit,Upper Confidence Limit,Comment,Unnamed: 11
CRD age-standardized death rate,,2019,Libya,Eastern Mediterranean Region,Females,,19.2,no data,no data,,
CRD age-standardized death rate,,2019,Lithuania,European Region,Total,,9.5343,no data,no data,,
CRD age-standardized death rate,,2019,Lithuania,European Region,Males,,19.15362,no data,no data,,
CRD age-standardized death rate,,2019,Lithuania,European Region,Females,,4.3,no data,no data,,
CRD age-standardized death rate,,2019,Luxembourg,European Region,Total,,23.44444,no data,no data,,
CRD age-standardized death rate,,2019,Luxembourg,European Region,Males,,29.57906,no data,no data,,
CRD age-standardized death rate,,2019,Luxembourg,European Region,Females,,19.0,no data,no data,,
CRD age-standardized death rate,,2019,Madagascar,African Region,Total,,59.26243,no data,no data,,
CRD age-standardized death rate,,2019,Madagascar,African Region,Males,,71.86546,no data,no data,,
CRD age-standardized death rate,,2019,Madagascar,African Region,Females,,48.9,no data,no data,,
CRD age-standardized death rate,,2019,Malawi,African Region,Total,,34.25919,no data,no data,,
CRD age-standardized death rate,,2019,Malawi,African Region,Males,,51.63985,no data,no data,,
CRD age-standardized death rate,,2019,Malawi,African Region,Females,,23.2,no data,no data,,
CRD age-standardized death rate,,2019,Malaysia,Western Pacific Region,Total,,31.10578,no data,no data,,
CRD age-standardized death rate,,2019,Malaysia,Western Pacific Region,Males,,40.92117,no data,no data,,
CRD age-standardized death rate,,2019,Malaysia,Western Pacific Region,Females,,21.7,no data,no data,,
CRD age-standardized death rate,,2019,Maldives,South-East Asian Region,Total,,44.77409,no data,no data,,
CRD age-standardized death rate,,2019,Maldives,South-East Asian Region,Males,,42.4168,no data,no data,,
CRD age-standardized death rate,,2019,Maldives,South-East Asian Region,Females,,47.5,no data,no data,,
CRD age-standardized death rate,,2019,Mali,African Region,Total,,54.12179,no data,no data,,
CRD age-standardized death rate,,2019,Mali,African Region,Males,,64.61079,no data,no data,,
CRD age-standardized death rate,,2019,Mali,African Region,Females,,45.4,no data,no data,,
CRD age-standardized death rate,,2019,Malta,European Region,Total,,18.9781,no data,no data,,
CRD age-standardized death rate,,2019,Malta,European Region,Males,,28.31253,no data,no data,,
CRD age-standardized death rate,,2019,Malta,European Region,Females,,12.2,no data,no data,,
CRD age-standardized death rate,,2019,Mauritania,African Region,Total,,26.01364,no data,no data,,
CRD age-standardized death rate,,2019,Mauritania,African Region,Males,,27.40735,no data,no data,,
CRD age-standardized death rate,,2019,Mauritania,African Region,Females,,25.3,no data,no data,,
CRD age-standardized death rate,,2019,Mauritius,African Region,Total,,76.06821,no data,no data,,
CRD age-standardized death rate,,2019,Mauritius,African Region,Males,,100.1639,no data,no data,,
CRD age-standardized death rate,,2019,Mauritius,African Region,Females,,58.5,no data,no data,,
CRD age-standardized death rate,,2019,Mexico,Region of the Americas,Total,,30.76545,no data,no data,,
CRD age-standardized death rate,,2019,Mexico,Region of the Americas,Males,,36.45831,no data,no data,,
CRD age-standardized death rate,,2019,Mexico,Region of the Americas,Females,,26.3,no data,no data,,
CRD age-standardized death rate,,2019,Micronesia (Federated States of),Western Pacific Region,Total,,100.558,no data,no data,,
CRD age-standardized death rate,,2019,Micronesia (Federated States of),Western Pacific Region,Males,,119.1303,no data,no data,,
CRD age-standardized death rate,,2019,Micronesia (Federated States of),Western Pacific Region,Females,,86.7,no data,no data,,
CRD age-standardized death rate,,2019,Mongolia,Western Pacific Region,Total,,26.06794,no data,no data,,
CRD age-standardized death rate,,2019,Mongolia,Western Pacific Region,Males,,36.04004,no data,no data,,
CRD age-standardized death rate,,2019,Mongolia,Western Pacific Region,Females,,19.1,no data,no data,,
CRD age-standardized death rate,,2019,Montenegro,European Region,Total,,8.4059,no data,no data,,
CRD age-standardized death rate,,2019,Montenegro,European Region,Males,,13.93448,no data,no data,,
CRD age-standardized death rate,,2019,Montenegro,European Region,Females,,4.7,no data,no data,,
CRD age-standardized death rate,,2019,Morocco,Eastern Mediterranean Region,Total,,31.75115,no data,no data,,
CRD age-standardized death rate,,2019,Morocco,Eastern Mediterranean Region,Males,,38.57761,no data,no data,,
CRD age-standardized death rate,,2019,Morocco,Eastern Mediterranean Region,Females,,26.4,no data,no data,,
CRD age-standardized death rate,,2019,Mozambique,African Region,Total,,44.47793,no data,no data,,
CRD age-standardized death rate,,2019,Mozambique,African Region,Males,,69.76779,no data,no data,,
CRD age-standardized death rate,,2019,Mozambique,African Region,Females,,29.1,no data,no data,,
CRD age-standardized death rate,,2019,Myanmar,South-East Asian Region,Total,,100.1607,no data,no data,,
CRD age-standardized death rate,,2019,Myanmar,South-East Asian Region,Males,,146.9385,no data,no data,,
CRD age-standardized death rate,,2019,Myanmar,South-East Asian Region,Females,,70.5,no data,no data,,
CRD age-standardized death rate,,2019,Namibia,African Region,Total,,59.84058,no data,no data,,
CRD age-standardized death rate,,2019,Namibia,African Region,Males,,93.69485,no data,no data,,
CRD age-standardized death rate,,2019,Namibia,African Region,Females,,39.6,no data,no data,,
CRD age-standardized death rate,,2019,Nepal,South-East Asian Region,Total,,190.4499,no data,no data,,
CRD age-standardized death rate,,2019,Nepal,South-East Asian Region,Males,,197.9345,no data,no data,,
CRD age-standardized death rate,,2019,Nepal,South-East Asian Region,Females,,184.2,no data,no data,,
CRD age-standardized death rate,,2019,Netherlands (Kingdom of the),European Region,Total,,25.97673,no data,no data,,
CRD age-standardized death rate,,2019,Netherlands (Kingdom of the),European Region,Males,,30.01882,no data,no data,,
CRD age-standardized death rate,,2019,Netherlands (Kingdom of the),European Region,Females,,23.3,no data,no data,,
CRD age-standardized death rate,,2019,New Zealand,Western Pacific Region,Total,,23.8037,no data,no data,,
CRD age-standardized death rate,,2019,New Zealand,Western Pacific Region,Males,,27.03072,no data,no data,,
CRD age-standardized death rate,,2019,New Zealand,Western Pacific Region,Females,,21.3,no data,no data,,
CRD age-standardized death rate,,2019,Nicaragua,Region of the Americas,Total,,43.83099,no data,no data,,
CRD age-standardized death rate,,2019,Nicaragua,Region of the Americas,Males,,52.5311,no data,no data,,
CRD age-standardized death rate,,2019,Nicaragua,Region of the Americas,Females,,37.5,no data,no data,,
CRD age-standardized death rate,,2019,Niger,African Region,Total,,53.44846,no data,no data,,
CRD age-standardized death rate,,2019,Niger,African Region,Males,,59.50828,no data,no data,,
CRD age-standardized death rate,,2019,Niger,African Region,Females,,48.4,no data,no data,,
CRD age-standardized death rate,,2019,Nigeria,African Region,Total,,32.86022,no data,no data,,
CRD age-standardized death rate,,2019,Nigeria,African Region,Males,,38.46906,no data,no data,,
CRD age-standardized death rate,,2019,Nigeria,African Region,Females,,28.0,no data,no data,,
CRD age-standardized death rate,,2019,North Macedonia,European Region,Total,,35.57267,no data,no data,,
CRD age-standardized death rate,,2019,North Macedonia,European Region,Males,,48.51045,no data,no data,,
CRD age-standardized death rate,,2019,North Macedonia,European Region,Females,,25.6,no data,no data,,
CRD age-standardized death rate,,2019,Norway,European Region,Total,,25.90699,no data,no data,,
CRD age-standardized death rate,,2019,Norway,European Region,Males,,31.34152,no data,no data,,
CRD age-standardized death rate,,2019,Norway,European Region,Females,,22.0,no data,no data,,
CRD age-standardized death rate,,2019,Oman,Eastern Mediterranean Region,Total,,23.01778,no data,no data,,
CRD age-standardized death rate,,2019,Oman,Eastern Mediterranean Region,Males,,28.11083,no data,no data,,
CRD age-standardized death rate,,2019,Oman,Eastern Mediterranean Region,Females,,18.3,no data,no data,,
CRD age-standardized death rate,,2019,Pakistan,Eastern Mediterranean Region,Total,,99.10128,no data,no data,,
CRD age-standardized death rate,,2019,Pakistan,Eastern Mediterranean Region,Males,,133.7178,no data,no data,,
CRD age-standardized death rate,,2019,Pakistan,Eastern Mediterranean Region,Females,,62.5,no data,no data,,
CRD age-standardized death rate,,2019,Panama,Region of the Americas,Total,,27.4612,no data,no data,,
CRD age-standardized death rate,,2019,Panama,Region of the Americas,Males,,32.31448,no data,no data,,
CRD age-standardized death rate,,2019,Panama,Region of the Americas,Females,,23.3,no data,no data,,
CRD age-standardized death rate,,2019,Papua New Guinea,Western Pacific Region,Total,,177.5492,no data,no data,,
CRD age-standardized death rate,,2019,Papua New Guinea,Western Pacific Region,Males,,177.7761,no data,no data,,
CRD age-standardized death rate,,2019,Papua New Guinea,Western Pacific Region,Females,,177.7,no data,no data,,
CRD age-standardized death rate,,2019,Paraguay,Region of the Americas,Total,,33.98598,no data,no data,,
CRD age-standardized death rate,,2019,Paraguay,Region of the Americas,Males,,46.45771,no data,no data,,
CRD age-standardized death rate,,2019,Paraguay,Region of the Americas,Females,,22.9,no data,no data,,
CRD age-standardized death rate,,2019,Peru,Region of the Americas,Total,,17.56106,no data,no data,,
CRD age-standardized death rate,,2019,Peru,Region of the Americas,Males,,19.4481,no data,no data,,
CRD age-standardized death rate,,2019,Peru,Region of the Americas,Females,,15.9,no data,no data,,
CRD age-standardized death rate,,2019,Philippines,Western Pacific Region,Total,,78.20951,no data,no data,,
CRD age-standardized death rate,,2019,Philippines,Western Pacific Region,Males,,127.6066,no data,no data,,
CRD age-standardized death rate,,2019,Philippines,Western Pacific Region,Females,,49.3,no data,no data,,
CRD age-standardized death rate,,2019,Poland,European Region,Total,,20.07452,no data,no data,,
CRD age-standardized death rate,,2019,Poland,European Region,Males,,31.29282,no data,no data,,
CRD age-standardized death rate,,2019,Poland,European Region,Females,,12.9,no data,no data,,
CRD age-standardized death rate,,2019,Portugal,European Region,Total,,22.85564,no data,no data,,
CRD age-standardized death rate,,2019,Portugal,European Region,Males,,32.58824,no data,no data,,
CRD age-standardized death rate,,2019,Portugal,European Region,Females,,16.2,no data,no data,,
CRD age-standardized death rate,,2019,Qatar,Eastern Mediterranean Region,Total,,19.53887,no data,no data,,
CRD age-standardized death rate,,2019,Qatar,Eastern Mediterranean Region,Males,,17.13214,no data,no data,,
CRD age-standardized death rate,,2019,Qatar,Eastern Mediterranean Region,Females,,21.8,no data,no data,,
CRD age-standardized death rate,,2019,Republic of Korea,Western Pacific Region,Total,,17.07904,no data,no data,,
CRD age-standardized death rate,,2019,Republic of Korea,Western Pacific Region,Males,,27.53713,no data,no data,,
CRD age-standardized death rate,,2019,Republic of Korea,Western Pacific Region,Females,,10.6,no data,no data,,
CRD age-standardized death rate,,2019,Republic of Moldova,European Region,Total,,14.62082,no data,no data,,
CRD age-standardized death rate,,2019,Republic of Moldova,European Region,Males,,24.67394,no data,no data,,
CRD age-standardized death rate,,2019,Republic of Moldova,European Region,Females,,8.3,no data,no data,,
CRD age-standardized death rate,,2019,Romania,European Region,Total,,23.31084,no data,no data,,
CRD age-standardized death rate,,2019,Romania,European Region,Males,,37.15213,no data,no data,,
CRD age-standardized death rate,,2019,Romania,European Region,Females,,13.2,no data,no data,,
CRD age-standardized death rate,,2019,Russian Federation,European Region,Total,,14.72182,no data,no data,,
CRD age-standardized death rate,,2019,Russian Federation,European Region,Males,,28.78387,no data,no data,,
CRD age-standardized death rate,,2019,Russian Federation,European Region,Females,,7.4,no data,no data,,
CRD age-standardized death rate,,2019,Rwanda,African Region,Total,,47.47554,no data,no data,,
CRD age-standardized death rate,,2019,Rwanda,African Region,Males,,63.13872,no data,no data,,
CRD age-standardized death rate,,2019,Rwanda,African Region,Females,,36.8,no data,no data,,
CRD age-standardized death rate,,2019,Saint Lucia,Region of the Americas,Total,,28.66924,no data,no data,,
CRD age-standardized death rate,,2019,Saint Lucia,Region of the Americas,Males,,43.76186,no data,no data,,
CRD age-standardized death rate,,2019,Saint Lucia,Region of the Americas,Females,,14.3,no data,no data,,
CRD age-standardized death rate,,2019,Saint Vincent and the Grenadines,Region of the Americas,Total,,34.6674,no data,no data,,
CRD age-standardized death rate,,2019,Saint Vincent and the Grenadines,Region of the Americas,Males,,42.13228,no data,no data,,
CRD age-standardized death rate,,2019,Saint Vincent and the Grenadines,Region of the Americas,Females,,27.1,no data,no data,,
CRD age-standardized death rate,,2019,Samoa,Western Pacific Region,Total,,69.10467,no data,no data,,
CRD age-standardized death rate,,2019,Samoa,Western Pacific Region,Males,,76.23564,no data,no data,,
CRD age-standardized death rate,,2019,Samoa,Western Pacific Region,Females,,63.9,no data,no data,,
CRD age-standardized death rate,,2019,Sao Tome and Principe,African Region,Total,,78.12292,no data,no data,,
CRD age-standardized death rate,,2019,Sao Tome and Principe,African Region,Males,,94.92155,no data,no data,,
CRD age-standardized death rate,,2019,Sao Tome and Principe,African Region,Females,,66.4,no data,no data,,
