Indicator Name,Cancer Type,Year,Country Name,Region,Gender,Area,Numeric,Lower Confidence Limit,Upper Confidence Limit,Comment,Unnamed: 11
CVD age-standardized death rate,,2019,Libya,Eastern Mediterranean Region,Females,,250.4,no data,no data,,
CVD age-standardized death rate,,2019,Lithuania,European Region,Total,,284.0838,no data,no data,,
CVD age-standardized death rate,,2019,Lithuania,European Region,Males,,392.568,no data,no data,,
CVD age-standardized death rate,,2019,Lithuania,European Region,Females,,211.3,no data,no data,,
CVD age-standardized death rate,,2019,Luxembourg,European Region,Total,,94.55136,no data,no data,,
CVD age-standardized death rate,,2019,Luxembourg,European Region,Males,,113.6621,no data,no data,,
CVD age-standardized death rate,,2019,Luxembourg,European Region,Females,,76.6,no data,no data,,
CVD age-standardized death rate,,2019,Madagascar,African Region,Total,,366.9351,no data,no data,,
CVD age-standardized death rate,,2019,Madagascar,African Region,Males,,368.8769,no data,no data,,
CVD age-standardized death rate,,2019,Madagascar,African Region,Females,,363.7,no data,no data,,
CVD age-standardized death rate,,2019,Malawi,African Region,Total,,234.0602,no data,no data,,
CVD age-standardized death rate,,2019,Malawi,African Region,Males,,288.3106,no data,no data,,
CVD age-standardized death rate,,2019,Malawi,African Region,Females,,191.3,no data,no data,,
CVD age-standardized death rate,,2019,Malaysia,Western Pacific Region,Total,,237.4244,no data,no data,,
CVD age-standardized death rate,,2019,Malaysia,Western Pacific Region,Males,,273.3403,no data,no data,,
CVD age-standardized death rate,,2019,Malaysia,Western Pacific Region,Females,,201.1,no data,no data,,
CVD age-standardized death rate,,2019,Maldives,South-East Asian Region,Total,,175.3895,no data,no data,,
CVD age-standardized death rate,,2019,Maldives,South-East Asian Region,Males,,203.071,no data,no data,,
CVD age-standardized death rate,,2019,Maldives,South-East Asian Region,Females,,144.2,no data,no data,,
CVD age-standardized death rate,,2019,Mali,African Region,Total,,255.5564,no data,no data,,
CVD age-standardized death rate,,2019,Mali,African Region,Males,,235.4556,no data,no data,,
CVD age-standardized death rate,,2019,Mali,African Region,Females,,271.8,no data,no data,,
CVD age-standardized death rate,,2019,Malta,European Region,Total,,115.7782,no data,no data,,
CVD age-standardized death rate,,2019,Malta,European Region,Males,,141.1383,no data,no data,,
CVD age-standardized death rate,,2019,Malta,European Region,Females,,94.9,no data,no data,,
CVD age-standardized death rate,,2019,Mauritania,African Region,Total,,207.3389,no data,no data,,
CVD age-standardized death rate,,2019,Mauritania,African Region,Males,,179.3304,no data,no data,,
CVD age-standardized death rate,,2019,Mauritania,African Region,Females,,227.3,no data,no data,,
CVD age-standardized death rate,,2019,Mauritius,African Region,Total,,205.5651,no data,no data,,
CVD age-standardized death rate,,2019,Mauritius,African Region,Males,,258.9925,no data,no data,,
CVD age-standardized death rate,,2019,Mauritius,African Region,Females,,160.1,no data,no data,,
CVD age-standardized death rate,,2019,Mexico,Region of the Americas,Total,,150.1552,no data,no data,,
CVD age-standardized death rate,,2019,Mexico,Region of the Americas,Males,,179.7889,no data,no data,,
CVD age-standardized death rate,,2019,Mexico,Region of the Americas,Females,,125.0,no data,no data,,
CVD age-standardized death rate,,2019,Micronesia (Federated States of),Western Pacific Region,Total,,546.4875,no data,no data,,
CVD age-standardized death rate,,2019,Micronesia (Federated States of),Western Pacific Region,Males,,641.0071,no data,no data,,
CVD age-standardized death rate,,2019,Micronesia (Federated States of),Western Pacific Region,Females,,450.9,no data,no data,,
CVD age-standardized death rate,,2019,Mongolia,Western Pacific Region,Total,,536.5218,no data,no data,,
CVD age-standardized death rate,,2019,Mongolia,Western Pacific Region,Males,,715.2192,no data,no data,,
CVD age-standardized death rate,,2019,Mongolia,Western Pacific Region,Females,,408.1,no data,no data,,
CVD age-standardized death rate,,2019,Montenegro,European Region,Total,,394.2539,no data,no data,,
CVD age-standardized death rate,,2019,Montenegro,European Region,Males,,480.9372,no data,no data,,
CVD age-standardized death rate,,2019,Montenegro,European Region,Females,,324.4,no data,no data,,
CVD age-standardized death rate,,2019,Morocco,Eastern Mediterranean Region,Total,,399.0669,no data,no data,,
CVD age-standardized death rate,,2019,Morocco,Eastern Mediterranean Region,Males,,422.2892,no data,no data,,
CVD age-standardized death rate,,2019,Morocco,Eastern Mediterranean Region,Females,,377.2,no data,no data,,
CVD age-standardized death rate,,2019,Mozambique,African Region,Total,,400.1561,no data,no data,,
CVD age-standardized death rate,,2019,Mozambique,African Region,Males,,506.0671,no data,no data,,
CVD age-standardized death rate,,2019,Mozambique,African Region,Females,,324.2,no data,no data,,
CVD age-standardized death rate,,2019,Myanmar,South-East Asian Region,Total,,308.9833,no data,no data,,
CVD age-standardized death rate,,2019,Myanmar,South-East Asian Region,Males,,353.3132,no data,no data,,
CVD age-standardized death rate,,2019,Myanmar,South-East Asian Region,Females,,274.2,no data,no data,,
CVD age-standardized death rate,,2019,Namibia,African Region,Total,,289.4039,no data,no data,,
CVD age-standardized death rate,,2019,Namibia,African Region,Males,,354.6784,no data,no data,,
CVD age-standardized death rate,,2019,Namibia,African Region,Females,,243.6,no data,no data,,
CVD age-standardized death rate,,2019,Nepal,South-East Asian Region,Total,,203.045,no data,no data,,
CVD age-standardized death rate,,2019,Nepal,South-East Asian Region,Males,,262.8762,no data,no data,,
CVD age-standardized death rate,,2019,Nepal,South-East Asian Region,Females,,154.2,no data,no data,,
CVD age-standardized death rate,,2019,Netherlands (Kingdom of the),European Region,Total,,79.10929,no data,no data,,
CVD age-standardized death rate,,2019,Netherlands (Kingdom of the),European Region,Males,,94.35467,no data,no data,,
CVD age-standardized death rate,,2019,Netherlands (Kingdom of the),European Region,Females,,65.2,no data,no data,,
CVD age-standardized death rate,,2019,New Zealand,Western Pacific Region,Total,,94.77354,no data,no data,,
CVD age-standardized death rate,,2019,New Zealand,Western Pacific Region,Males,,114.7062,no data,no data,,
CVD age-standardized death rate,,2019,New Zealand,Western Pacific Region,Females,,76.7,no data,no data,,
CVD age-standardized death rate,,2019,Nicaragua,Region of the Americas,Total,,207.8541,no data,no data,,
CVD age-standardized death rate,,2019,Nicaragua,Region of the Americas,Males,,248.402,no data,no data,,
CVD age-standardized death rate,,2019,Nicaragua,Region of the Americas,Females,,177.6,no data,no data,,
CVD age-standardized death rate,,2019,Niger,African Region,Total,,279.245,no data,no data,,
CVD age-standardized death rate,,2019,Niger,African Region,Males,,275.5372,no data,no data,,
CVD age-standardized death rate,,2019,Niger,African Region,Females,,281.9,no data,no data,,
CVD age-standardized death rate,,2019,Nigeria,African Region,Total,,227.8841,no data,no data,,
CVD age-standardized death rate,,2019,Nigeria,African Region,Males,,216.2826,no data,no data,,
CVD age-standardized death rate,,2019,Nigeria,African Region,Females,,237.7,no data,no data,,
CVD age-standardized death rate,,2019,North Macedonia,European Region,Total,,470.631,no data,no data,,
CVD age-standardized death rate,,2019,North Macedonia,European Region,Males,,526.9777,no data,no data,,
CVD age-standardized death rate,,2019,North Macedonia,European Region,Females,,421.6,no data,no data,,
CVD age-standardized death rate,,2019,Norway,European Region,Total,,76.97977,no data,no data,,
CVD age-standardized death rate,,2019,Norway,European Region,Males,,93.17323,no data,no data,,
CVD age-standardized death rate,,2019,Norway,European Region,Females,,61.8,no data,no data,,
CVD age-standardized death rate,,2019,Oman,Eastern Mediterranean Region,Total,,444.9263,no data,no data,,
CVD age-standardized death rate,,2019,Oman,Eastern Mediterranean Region,Males,,474.7478,no data,no data,,
CVD age-standardized death rate,,2019,Oman,Eastern Mediterranean Region,Females,,410.0,no data,no data,,
CVD age-standardized death rate,,2019,Pakistan,Eastern Mediterranean Region,Total,,363.3073,no data,no data,,
CVD age-standardized death rate,,2019,Pakistan,Eastern Mediterranean Region,Males,,383.1272,no data,no data,,
CVD age-standardized death rate,,2019,Pakistan,Eastern Mediterranean Region,Females,,343.1,no data,no data,,
CVD age-standardized death rate,,2019,Panama,Region of the Americas,Total,,119.2207,no data,no data,,
CVD age-standardized death rate,,2019,Panama,Region of the Americas,Males,,146.9013,no data,no data,,
CVD age-standardized death rate,,2019,Panama,Region of the Americas,Females,,94.2,no data,no data,,
CVD age-standardized death rate,,2019,Papua New Guinea,Western Pacific Region,Total,,331.268,no data,no data,,
CVD age-standardized death rate,,2019,Papua New Guinea,Western Pacific Region,Males,,389.229,no data,no data,,
CVD age-standardized death rate,,2019,Papua New Guinea,Western Pacific Region,Females,,276.1,no data,no data,,
CVD age-standardized death rate,,2019,Paraguay,Region of the Americas,Total,,161.8765,no data,no data,,
CVD age-standardized death rate,,2019,Paraguay,Region of the Americas,Males,,194.1212,no data,no data,,
CVD age-standardized death rate,,2019,Paraguay,Region of the Americas,Females,,130.9,no data,no data,,
CVD age-standardized death rate,,2019,Peru,Region of the Americas,Total,,73.47353,no data,no data,,
CVD age-standardized death rate,,2019,Peru,Region of the Americas,Males,,81.21131,no data,no data,,
CVD age-standardized death rate,,2019,Peru,Region of the Americas,Females,,66.1,no data,no data,,
CVD age-standardized death rate,,2019,Philippines,Western Pacific Region,Total,,361.596,no data,no data,,
CVD age-standardized death rate,,2019,Philippines,Western Pacific Region,Males,,446.6952,no data,no data,,
CVD age-standardized death rate,,2019,Philippines,Western Pacific Region,Females,,294.3,no data,no data,,
CVD age-standardized death rate,,2019,Poland,European Region,Total,,188.6664,no data,no data,,
CVD age-standardized death rate,,2019,Poland,European Region,Males,,243.8308,no data,no data,,
CVD age-standardized death rate,,2019,Poland,European Region,Females,,144.2,no data,no data,,
CVD age-standardized death rate,,2019,Portugal,European Region,Total,,96.50371,no data,no data,,
CVD age-standardized death rate,,2019,Portugal,European Region,Males,,122.3812,no data,no data,,
CVD age-standardized death rate,,2019,Portugal,European Region,Females,,75.4,no data,no data,,
CVD age-standardized death rate,,2019,Qatar,Eastern Mediterranean Region,Total,,308.4062,no data,no data,,
CVD age-standardized death rate,,2019,Qatar,Eastern Mediterranean Region,Males,,241.0409,no data,no data,,
CVD age-standardized death rate,,2019,Qatar,Eastern Mediterranean Region,Females,,371.1,no data,no data,,
CVD age-standardized death rate,,2019,Republic of Korea,Western Pacific Region,Total,,63.8649,no data,no data,,
CVD age-standardized death rate,,2019,Republic of Korea,Western Pacific Region,Males,,77.98717,no data,no data,,
CVD age-standardized death rate,,2019,Republic of Korea,Western Pacific Region,Females,,50.8,no data,no data,,
CVD age-standardized death rate,,2019,Republic of Moldova,European Region,Total,,401.4389,no data,no data,,
CVD age-standardized death rate,,2019,Republic of Moldova,European Region,Males,,490.1142,no data,no data,,
CVD age-standardized death rate,,2019,Republic of Moldova,European Region,Females,,335.9,no data,no data,,
CVD age-standardized death rate,,2019,Romania,European Region,Total,,310.1582,no data,no data,,
CVD age-standardized death rate,,2019,Romania,European Region,Males,,386.0753,no data,no data,,
CVD age-standardized death rate,,2019,Romania,European Region,Females,,249.0,no data,no data,,
CVD age-standardized death rate,,2019,Russian Federation,European Region,Total,,370.4532,no data,no data,,
CVD age-standardized death rate,,2019,Russian Federation,European Region,Males,,501.361,no data,no data,,
CVD age-standardized death rate,,2019,Russian Federation,European Region,Females,,280.2,no data,no data,,
CVD age-standardized death rate,,2019,Rwanda,African Region,Total,,235.2564,no data,no data,,
CVD age-standardized death rate,,2019,Rwanda,African Region,Males,,244.4893,no data,no data,,
CVD age-standardized death rate,,2019,Rwanda,African Region,Females,,224.1,no data,no data,,
CVD age-standardized death rate,,2019,Saint Lucia,Region of the Americas,Total,,199.7314,no data,no data,,
CVD age-standardized death rate,,2019,Saint Lucia,Region of the Americas,Males,,233.2603,no data,no data,,
CVD age-standardized death rate,,2019,Saint Lucia,Region of the Americas,Females,,168.6,no data,no data,,
CVD age-standardized death rate,,2019,Saint Vincent and the Grenadines,Region of the Americas,Total,,229.5799,no data,no data,,
CVD age-standardized death rate,,2019,Saint Vincent and the Grenadines,Region of the Americas,Males,,243.1642,no data,no data,,
CVD age-standardized death rate,,2019,Saint Vincent and the Grenadines,Region of the Americas,Females,,214.3,no data,no data,,
CVD age-standardized death rate,,2019,Samoa,Western Pacific Region,Total,,357.1678,no data,no data,,
CVD age-standardized death rate,,2019,Samoa,Western Pacific Region,Males,,378.9797,no data,no data,,
CVD age-standardized death rate,,2019,Samoa,Western Pacific Region,Females,,329.3,no data,no data,,
CVD age-standardized death rate,,2019,Sao Tome and Principe,African Region,Total,,285.042,no data,no data,,
CVD age-standardized death rate,,2019,Sao Tome and Principe,African Region,Males,,263.8214,no data,no data,,
